"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",3,7030,21,8,319,2013,48,1,45,1,15,1,2,1,43,657,0,5,1,452,898,5,10,10,90000,16000,2,165,10,2,115,5,1,1,5,0,8,1,1,5,0,8,12,12,8,43232.3222964478
"1205",3,4899,34,0,319,2013,75,1,71,0,0,1,2,4,0,0,0,5,1,0,0,5,20,10,0,0,3,180,10,2,150,6,1,1,1,2,1,1,1,1,3,1,15,14,1,0
"1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",3,4333,4,0,320,2013,59,1,52,0,0,1,2,1,100,689,0,1,1,0,0,1,25,8,80000,0,3,170,6,3,140,7,1,1,1,5,8,1,1,1,5,0,17,17,1,38428.7309301758
"1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",3,3719,21,3,321,2013,59,2,0,0,0,4,2,1,71,739,0,5,3,0,0,0,0,10,185000,0,1,110,0,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,3,88866.4402760315
"1211",3,4343,21,2,321,2013,30,1,0,0,0,4,2,1,720,467,0,5,2,0,0,0,0,7,38000,0,1,165,11,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,3,18253.6471918335
"1212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",3,6032,14,0,321,2013,53,1,52,0,0,1,2,1,770,307,0,5,1,775,307,5,7,7,80000,60000,1,268,0,3,173,4,1,1,1,2,8,1,1,5,0,8,12,14,1,38428.7309301758
"1215",3,6098,14,0,321,2013,29,2,0,0,0,2,2,1,562,307,0,5,3,0,0,0,0,10,48000,0,2,130,3,0,0,0,0,0,0,0,0,1,1,5,0,97,12,0,2,23057.2385581055
"1216",3,1261,14,0,321,2013,26,1,0,0,0,2,3,1,605,17,0,5,2,0,0,0,0,5,8394,0,2,240,2,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,4032.1345928487
"1217",3,3738,37,0,321,2013,33,1,28,2,4,1,1,1,272,859,0,5,1,232,786,5,14,6,42000,24000,2,225,3,1,135,3,1,1,1,5,8,1,1,1,4,8,16,17,1,20175.0837383423
"1218",3,1337,14,0,321,2013,32,1,30,1,2,1,2,1,385,947,0,5,1,385,947,5,20,3,52000,44000,2,245,2,2,143,6,1,1,1,4,8,1,1,1,4,8,16,16,1,24978.6751046143
"1219",3,6477,14,0,321,2013,31,1,24,1,1,1,2,1,795,307,0,5,1,775,307,5,20,10,52000,50000,3,155,8,3,141,6,1,1,1,2,8,1,2,5,0,8,11,14,1,24978.6751046143
"1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",3,1777,31,0,322,2013,76,1,75,0,0,1,3,4,0,0,0,5,1,0,0,5,6,20,0,0,3,240,0,5,156,2,2,1,5,0,8,2,1,1,2,8,14,12,1,0
"1222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",3,7546,37,0,323,2013,90,1,87,0,0,1,0,4,0,0,0,5,1,0,0,5,2,2,0,0,4,135,2,5,175,8,1,3,5,0,1,1,1,1,4,8,16,11,1,0
"1225",3,4983,37,0,323,2013,59,1,60,0,0,1,2,1,485,339,0,5,1,316,809,5,10,4,110000,55000,2,195,11,2,160,4,1,1,1,5,8,1,1,1,4,1,16,17,1,52839.5050289917
"1226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",3,1561,1,0,323,2013,54,1,0,0,0,4,1,1,12,358,0,5,2,0,0,0,0,20,85000,0,3,150,11,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,40830.5266133118
"1228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",3,7339,37,0,323,2013,30,1,0,0,0,2,2,1,470,467,0,5,2,0,0,0,0,2,83000,0,2,190,11,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,39869.8083400574
"1230",3,6482,12,0,323,2013,54,1,58,0,0,1,2,1,141,678,0,5,1,263,737,5,15,5,175000,33000,1,185,1,2,175,7,1,1,1,4,1,1,1,1,4,1,16,16,1,84062.8489097596
"1231",3,7519,9,0,323,2013,49,2,0,2,15,4,2,1,35,827,0,5,3,0,0,0,0,10,58000,0,3,158,5,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,27860.8299243775
"1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",3,3428,4,0,326,2013,57,1,57,0,0,1,2,1,22,77,0,5,1,365,797,1,12,1,90000,300,3,230,9,2,139,5,1,1,5,0,8,1,2,5,0,8,11,12,1,43232.3222964478
"1236",3,5022,22,0,326,2013,60,2,0,0,0,2,2,1,313,837,0,5,3,0,0,0,0,10,73000,0,3,999,2,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,2,35066.2169737854
"1237",3,4940,22,0,326,2013,39,1,47,0,0,2,3,1,642,77,0,5,1,524,699,5,10,2,47000,28000,4,245,10,3,140,1,1,1,5,0,0,1,1,1,0,8,12,12,1,22576.8794214783
"1238",3,4064,4,1,326,2013,33,1,39,1,1,1,1,6,623,77,0,5,1,494,569,5,4,20,900,74000,1,220,11,1,100,4,1,1,1,0,0,1,3,5,0,0,11,12,1,432.323222964478
"1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",3,954,4,0,326,2013,32,1,31,2,2,1,1,7,0,0,0,5,1,0,0,5,13,5,0,0,1,175,11,1,150,2,1,1,1,4,8,1,1,1,5,8,17,16,1,0
"1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",3,7537,42,0,327,2013,70,1,67,0,0,1,1,4,0,0,0,5,1,0,0,5,20,10,0,0,3,200,10,2,160,5,1,1,5,0,8,7,1,1,3,8,15,12,1,0
"1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",3,7253,42,0,327,2013,43,1,43,2,12,1,2,1,5,759,0,5,1,12,759,5,30,20,210000,24000,2,165,10,2,140,8,1,1,1,4,8,1,1,1,4,8,16,16,1,100875.418691711
"1245",3,7879,42,0,327,2013,42,1,41,2,15,1,2,1,485,419,0,5,1,561,538,1,25,5,90000,12000,2,190,10,2,140,5,1,1,1,5,1,1,1,1,4,8,16,17,1,43232.3222964478
"1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",3,8306,42,0,327,2013,59,1,49,1,13,1,3,5,232,786,0,5,1,231,786,1,20,2,1500,52000,4,260,1,2,250,5,1,1,1,4,8,1,2,5,0,8,11,16,1,720.538704940796
"1249",3,4281,42,1,327,2013,38,1,40,3,1,1,1,1,85,697,0,5,1,0,0,5,30,10,0,0,1,210,0,2,165,7,1,1,1,4,8,1,1,1,4,8,16,16,1,0
"1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",3,6910,0,0,331,2013,89,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,0,0,0,4,135,0,0,0,0,0,0,0,0,0,1,1,1,2,2,14,0,2,0
"1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",3,8688,0,1,331,2013,34,1,28,5,1,1,2,1,392,768,0,5,1,202,837,5,15,4,19785,8480,1,0,0,2,0,0,1,0,0,0,2,1,0,0,0,2,12,16,1,9503.9055181691
"1255",3,5704,0,0,331,2013,31,2,0,0,0,2,3,1,495,487,0,1,3,0,0,0,0,2,20599,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,2,9894.91785538364
"1256",3,7902,0,0,331,2013,30,1,28,4,2,1,1,1,220,787,0,5,1,570,789,5,22,7,4761,10083,2,0,0,2,0,0,7,0,0,0,2,1,0,0,0,2,17,14,1,2286.98984948209
"1257",3,3887,0,0,331,2013,61,1,62,0,0,1,3,1,353,396,0,5,1,285,856,5,3,6,30451,14395,1,0,10,4,0,2,1,1,1,4,2,1,1,1,5,2,17,16,1,14627.4160694348
"1258",3,4484,0,0,331,2013,27,2,0,0,0,2,2,1,462,707,0,5,3,0,0,0,0,6,16786,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,16,0,2,8063.30846742414
"1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",3,7296,0,1,331,2013,24,1,22,1,1,1,2,7,0,0,0,5,1,101,738,5,10,1,0,27118,2,0,0,2,0,0,1,0,0,0,2,1,0,0,0,2,12,14,1,0
"1262",3,7746,31,0,331,2013,55,1,49,1,14,1,2,1,470,559,0,5,1,13,648,5,2,1,0,100000,1,180,6,2,125,4,1,1,1,5,2,1,1,1,4,2,16,17,1,0
"1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",3,3290,2,1,338,2013,65,1,62,0,0,1,4,1,470,477,0,5,1,0,0,5,7,7,100000,0,2,214,11,4,120,7,1,1,1,1,8,1,1,1,5,8,17,13,1,48035.9136627198
"1268",3,7098,2,0,338,2013,38,1,34,2,4,1,2,1,471,707,0,5,1,0,0,5,35,5,1000000,0,3,175,10,2,135,7,1,1,1,5,8,1,1,1,4,1,16,17,1,480359.136627197
"1269",3,6007,2,1,338,2013,31,1,30,1,1,1,2,1,492,707,0,5,1,365,818,5,10,3,280000,35000,1,160,11,1,135,9,1,1,1,4,8,1,1,1,4,1,16,16,1,134500.558255615
"1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",3,594,12,0,340,2013,85,2,0,0,0,3,3,4,0,0,0,5,3,0,0,0,0,0,0,0,2,145,4,0,0,0,0,0,0,0,0,7,1,1,4,2,16,0,2,0
"1272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",3,465,12,0,343,2013,69,1,68,0,0,1,1,4,425,777,0,5,1,461,817,5,12,12,2500,4200,3,250,10,3,220,4,1,1,5,0,8,1,1,1,1,8,13,12,1,1200.89784156799
"1276",3,2386,42,1,343,2013,41,1,42,1,16,1,2,1,43,339,0,5,1,231,786,5,9,9,138000,44800,2,200,1,2,150,8,1,1,1,4,8,1,1,1,1,8,13,16,1,66289.5608545533
"1277",3,2438,37,0,343,2013,36,1,37,2,8,1,2,6,0,0,0,5,1,13,699,5,10,100,0,151811,3,225,11,2,170,7,1,1,1,4,1,1,1,1,4,8,16,16,1,0
"1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",3,1813,42,0,344,2013,31,1,0,0,0,2,3,3,401,868,0,5,2,0,0,0,0,5,44000,0,2,140,5,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,21135.8020115967
"1284",3,8224,0,5,344,2013,28,1,29,0,0,1,2,1,220,968,0,5,1,476,508,5,28,8,50000,200,1,185,1,3,120,3,4,1,1,4,8,1,1,1,2,8,14,16,8,24017.9568313599
"1285",3,8035,30,5,344,2013,27,1,28,1,1,1,1,1,983,968,0,5,1,460,847,5,50,10,28000,15000,3,170,10,3,105,4,4,0,0,0,8,1,1,1,2,8,14,14,8,13450.0558255615
"1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",3,1867,3,0,344,2013,83,1,72,0,0,1,1,4,0,0,0,5,1,0,0,5,20,5,0,0,2,191,3,3,145,7,1,3,5,0,8,1,1,1,2,8,14,10,1,0
"1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",3,7868,42,0,344,2013,43,1,48,0,0,1,2,1,516,687,0,5,1,311,819,5,50,30,52000,157000,3,210,1,3,165,4,1,2,1,5,8,2,1,5,0,8,12,17,1,24978.6751046143
"1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",3,3048,24,0,350,2013,72,1,71,0,0,1,1,4,0,0,0,5,1,0,0,5,30,30,0,0,1,160,8,1,125,0,1,1,1,1,8,1,1,1,1,8,13,13,1,0
"1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",3,2300,15,0,350,2013,48,1,49,1,17,1,2,1,562,357,0,5,1,80,357,5,8,4,23340,53229,2,170,9,2,110,0,1,1,1,5,8,1,1,1,5,8,17,17,1,11211.5822488788
"1295",3,141,25,0,351,2013,78,1,82,0,0,1,3,4,0,0,0,5,1,0,0,5,10,2,0,0,4,189,10,2,189,4,1,1,5,0,0,1,3,5,0,8,11,12,1,0
"1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",3,2266,25,1,351,2013,52,2,0,2,7,4,2,1,472,868,0,5,3,0,0,0,0,14,29000,0,2,150,4,0,0,0,0,0,0,0,0,1,2,5,0,0,10,0,2,13930.4149621887
"1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",3,3757,24,0,351,2013,33,1,30,2,2,1,3,1,605,18,0,5,1,422,769,5,8,2,22000,10000,1,240,0,1,220,5,1,1,1,4,99,1,3,5,0,0,11,16,1,10567.9010057983
"1300",3,1975,49,1,351,2013,32,1,0,0,0,2,2,1,421,777,0,5,2,0,0,0,0,2,31000,0,2,210,1,0,0,0,0,0,0,0,0,1,1,1,3,0,15,0,2,14891.1332354431
"1301",3,2619,25,0,351,2013,30,1,0,0,0,2,3,7,0,0,0,5,2,0,0,0,0,5,0,0,2,120,7,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,0
"1302",3,555,49,1,351,2013,30,1,0,0,0,4,3,1,702,667,0,5,2,0,0,0,0,5,23000,0,3,200,0,0,0,0,0,0,0,0,0,1,2,5,0,0,11,0,5,11048.2601424255
"1303",3,4348,25,5,351,2013,29,1,0,0,0,2,2,1,715,407,0,5,2,0,0,0,0,20,50000,0,2,145,11,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,8,24017.9568313599
"1304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",3,228,24,0,351,2013,60,1,56,0,0,1,2,1,422,786,40,5,1,422,786,5,18,0,19909,21891,3,170,8,3,160,8,1,3,5,0,8,1,3,5,0,8,11,11,1,9563.47005111087
"1306",3,45,49,0,351,2013,60,1,55,0,0,1,2,1,43,947,0,5,1,555,637,5,16,2,51000,65000,4,200,10,4,190,9,1,1,5,0,0,1,1,1,1,8,13,12,1,24498.3159679871
"1307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",3,7085,25,3,351,2013,47,2,0,0,0,5,3,1,524,558,0,5,3,0,0,0,0,10,24000,0,2,155,7,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,3,11528.6192790527
"1309",3,1744,49,1,351,2013,26,1,28,1,1,1,1,1,470,539,0,5,1,470,538,5,15,1,36000,32000,3,185,8,2,140,4,1,1,5,0,8,1,1,1,0,0,12,12,1,17292.9289185791
"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311",3,2226,34,2,352,2013,68,1,51,1,1,3,1,4,0,0,0,5,1,35,817,5,20,5,0,55000,2,205,11,2,160,9,1,2,1,3,8,1,1,5,0,8,12,15,5,0
"1312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",3,7942,34,1,352,2013,39,1,29,1,1,1,2,1,424,769,0,5,1,524,746,5,18,7,5000,50000,2,200,2,2,110,4,1,1,1,2,8,1,1,5,0,1,12,14,1,2401.79568313599
"1314",3,2252,34,0,352,2013,44,1,44,2,12,1,2,1,232,786,0,5,1,234,786,5,6,5,60000,17000,2,175,9,2,130,6,1,1,1,5,8,1,1,1,4,8,16,17,1,28821.5481976319
