"","Release_number","interview_id","State","Year","Family_comp_change","head_age","head_sex","wife_age","num_child","age_youngest_child","family_identifier","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"111",8,5089,50,1999,6,24,1,21,0,0,13,1,1,162,49,84,5,1,0,0,0,14,7,55000,350,1,200,0,3,117,2,1,9,1,3,0,1,9,1,2,0,8,14,15,36421.2874449516
"112",8,192,4,1999,0,71,2,0,0,0,14,4,4,0,0,0,0,3,0,0,0,0,20,0,0,3,112,5,0,0,0,0,0,0,0,0,1,1,1,4,0,2,16,0,0
"113",8,193,4,1999,0,46,2,0,0,0,14,2,1,283,657,0,5,3,0,0,0,0,10,10202,0,3,180,6,0,0,0,0,0,0,0,0,1,1,1,4,8,2,16,0,6755.81771842539
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",8,1579,4,1999,0,35,1,32,2,11,14,1,1,455,407,0,5,1,0,0,0,20,7,63309,0,2,205,11,2,140,5,1,1,5,0,0,1,1,1,0,0,1,12,12,41923.5506700444
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",8,669,4,1999,0,37,1,42,2,4,14,1,1,144,857,0,5,1,245,27,5,16,8,39000,18000,1,175,0,1,125,4,1,1,1,2,99,1,1,1,5,99,1,17,14,25826.003824602
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",8,31,4,1999,0,61,2,0,0,0,16,4,4,0,0,0,0,3,0,0,0,0,4,0,0,3,999,0,0,0,0,0,0,0,0,0,1,1,5,0,8,2,12,0,0
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",8,3664,4,1999,0,41,1,37,1,15,16,1,1,310,809,0,5,1,942,778,5,7,0,30000,6000,4,300,11,3,245,6,1,3,5,0,8,1,1,5,0,8,1,12,10,19866.1567881554
"127",8,754,4,1999,1,40,1,32,2,1,16,1,1,911,809,0,5,1,245,779,5,12,7,23000,20000,1,160,3,3,160,2,1,1,5,0,1,5,1,5,0,1,1,12,12,15230.7202042525
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",8,4163,4,1999,0,89,2,0,0,0,17,3,4,0,0,0,0,3,0,0,0,0,4,0,0,3,133,1,0,0,0,0,0,0,0,0,7,1,5,0,1,2,12,0,0
"133",8,1547,4,1999,0,77,2,0,0,0,18,3,4,0,0,0,0,3,0,0,0,0,10,0,0,2,180,5,0,0,0,0,0,0,0,0,1,1,5,0,0,2,12,0,0
"134",8,4612,27,1999,2,42,1,38,0,0,18,4,1,245,569,0,5,1,202,707,5,999,20,0,25000,1,200,0,1,998,8,9,9,5,0,99,1,1,1,0,8,5,12,99,0
"135",8,2070,4,1999,1,45,1,45,0,0,18,1,1,245,69,0,5,1,100,838,5,20,30,0,36000,1,190,0,1,110,6,1,1,5,0,8,1,1,5,0,8,1,12,12,0
"136",8,1548,4,1999,0,46,1,0,0,0,18,4,1,706,108,0,1,2,0,0,0,0,1,26000,0,2,210,11,0,0,0,0,0,0,0,0,1,1,5,0,0,2,12,0,17217.335883068
"137",8,1741,4,1999,1,51,1,51,2,4,18,1,1,424,68,0,5,1,0,0,0,60,10,44000,0,2,190,8,4,160,2,1,1,5,0,8,1,1,1,1,8,1,13,12,29137.0299559613
"138",8,2150,4,1999,0,26,1,29,0,0,18,1,1,441,69,60,1,1,142,857,5,12,6,41000,26000,1,170,7,1,120,7,1,1,1,5,1,1,1,1,2,8,1,14,17,27150.4142771457
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",8,2149,27,1999,0,25,1,24,2,3,18,1,1,374,607,0,5,1,0,0,0,30,0,36000,0,1,165,8,2,120,9,1,1,1,1,1,1,1,5,0,8,1,12,13,23839.3881457865
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",8,2069,37,1999,1,27,1,26,3,1,18,1,1,962,927,0,5,1,0,0,0,50,5,30000,0,1,200,0,1,140,7,1,1,5,0,0,1,1,5,0,0,1,12,12,19866.1567881554
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",8,4157,4,1999,4,34,1,44,1,13,18,1,1,5,739,40,5,1,305,889,5,5,4,45000,18000,3,190,10,2,130,4,1,1,5,0,8,1,9,1,4,8,5,16,12,29799.2351822331
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",8,630,4,1999,0,71,1,65,2,16,19,1,4,0,0,0,0,1,224,907,5,10,0,0,40000,5,150,3,2,150,3,1,1,5,0,8,1,3,5,0,8,1,8,12,0
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",8,629,4,1999,0,47,1,0,0,0,19,2,2,706,107,0,1,2,0,0,0,0,15,6500,0,4,290,6,0,0,0,0,0,0,0,0,1,1,5,0,0,2,12,0,4304.33397076701
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",8,127,9,1999,0,66,2,0,0,0,22,4,4,0,0,0,0,3,0,0,0,0,20,0,0,3,190,1,0,0,0,0,0,0,0,0,2,1,5,0,8,2,12,0,0
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",8,3056,9,1999,2,34,1,25,1,7,22,1,3,0,0,0,0,1,75,838,5,8,5,15000,32000,3,180,6,3,180,5,2,1,1,2,8,2,1,5,0,8,5,12,14,9933.07839407771
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",8,547,9,1999,0,33,2,0,1,9,22,4,1,56,717,0,5,3,0,0,0,0,12,34000,0,2,155,5,0,0,0,0,0,0,0,0,2,1,1,2,8,2,14,0,22514.9776932428
"169",8,702,9,1999,0,36,1,41,1,10,22,1,3,706,127,50,1,1,142,857,5,20,4,11000,10000,2,206,1,2,180,5,2,1,5,0,8,2,2,1,1,8,1,13,12,7284.25748899032
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",8,112,4,1999,0,48,2,0,0,0,23,4,1,212,839,0,5,3,0,0,0,0,1,65000,0,2,175,4,0,0,0,0,0,0,0,0,1,1,1,5,0,2,17,0,43043.3397076701
"174",8,1494,4,1999,0,29,2,0,0,0,23,2,1,203,527,0,5,3,0,0,0,0,2,43309,0,2,115,4,0,0,0,0,0,0,0,0,1,1,1,2,8,2,14,0,28679.4461446074
"175",8,4375,4,1999,2,28,1,0,0,0,23,2,1,202,708,0,5,2,0,0,0,0,14,9999999,0,1,150,10,0,0,0,0,0,0,0,0,1,1,5,0,0,3,12,0,6622051.60051325
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",8,1105,32,1999,0,79,2,0,0,0,33,3,1,942,867,112,5,3,0,0,0,0,111,980,0,4,127,8,0,0,0,0,0,0,0,0,1,1,5,0,8,2,12,0,648.96112174641
"182",8,4934,4,1999,0,72,2,0,0,0,36,4,4,0,0,0,0,3,0,0,0,0,8,0,0,3,163,10,0,0,0,0,0,0,0,0,2,3,5,0,8,2,11,0,0
"183",8,3397,15,1999,1,52,1,52,0,0,37,1,5,283,658,0,5,1,321,717,5,9,7,5400,31200,4,160,11,2,125,4,1,1,1,4,8,1,1,1,4,8,1,16,16,3575.90822186798
"184",8,5431,24,1999,0,53,1,52,0,0,38,1,1,233,927,0,5,1,75,848,5,10,0,32000,33000,2,254,2,2,170,8,1,1,1,4,8,1,1,1,4,8,1,16,16,21190.5672406991
"185",8,1019,24,1999,0,53,1,51,0,0,39,1,1,705,618,0,5,1,305,618,5,20,2,0,8500,2,207,11,2,110,2,1,1,1,4,8,1,1,1,5,8,1,17,16,0
"186",8,6120,14,1999,3,32,2,0,0,0,39,4,1,430,358,0,5,3,0,0,0,0,5,48773,0,3,110,4,0,0,0,0,0,0,0,0,1,1,5,0,8,3,12,0,32297.7355009568
"187",8,1020,24,1999,0,28,1,26,1,3,39,1,1,964,927,0,5,1,641,358,5,15,2,32500,2000,1,175,11,2,115,2,1,1,1,3,8,1,1,1,3,8,1,15,15,21521.669853835
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",8,1018,15,1999,0,27,1,0,0,0,39,2,1,245,189,0,5,2,0,0,0,0,0,161000,0,1,155,7,0,0,0,0,0,0,0,0,4,1,1,3,99,2,15,0,106615.041429767
"190",8,911,24,1999,0,29,2,0,0,0,39,2,1,245,879,0,1,3,0,0,0,0,2,20000,0,3,105,1,0,0,0,0,0,0,0,0,4,1,1,4,8,2,16,0,13244.1045254369
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",8,35,14,1999,0,66,1,65,0,0,40,1,4,0,0,0,0,1,0,0,0,12,0,0,0,4,165,8,2,126,1,1,1,5,0,1,1,9,5,0,1,1,99,12,0
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",8,5428,14,1999,0,38,1,38,3,12,40,1,1,780,407,0,5,1,394,838,5,15,4,44000,18000,2,170,8,3,170,2,1,1,5,0,8,1,1,5,0,8,1,12,12,29137.0299559613
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",8,962,45,1999,0,36,2,0,0,0,40,5,1,600,917,0,5,3,0,0,0,0,2,44000,0,4,190,8,0,0,0,0,0,0,0,0,1,1,1,0,1,2,12,0,29137.0299559613
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",8,854,14,1999,1,37,1,0,3,1,40,4,1,751,69,0,1,2,0,0,0,0,5,18500,0,3,150,11,0,0,0,0,0,0,0,0,1,2,5,0,8,2,10,0,12250.7966860292
"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",8,36,14,1999,0,28,1,27,3,3,40,1,1,452,388,0,5,1,944,787,5,17,15,49000,12000,2,265,0,2,180,5,1,1,5,0,1,1,1,1,1,8,1,13,12,32448.0560873205
"209",8,855,14,1999,1,26,1,37,0,0,40,2,1,690,379,40,5,1,0,0,0,999,10,22000,8000,1,250,10,2,145,8,1,2,5,0,8,1,1,5,0,1,1,12,5,14568.5149779806
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",8,1429,34,1999,1,61,2,0,0,0,41,4,5,0,0,0,0,3,0,0,0,0,16,0,0,5,300,1,0,0,0,0,0,0,0,0,1,3,5,0,0,2,8,0,0
"218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",8,1329,34,1999,0,43,1,40,1,15,41,1,5,0,0,0,0,1,703,857,5,20,2,26000,16000,1,270,8,1,200,6,1,1,5,0,97,1,3,5,0,97,1,11,12,17217.335883068
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
