"","ID","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status"
"17212",17212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17213",17213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17214",17214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17215",17215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17216",17216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17217",17217,6,8247,0,5864,55,2,0,0,0,3,1,5,40,3,0,0,10,0,4,0,0,0,0,0,0,2,3,5,0,8,903,777,0,0,18999,19,9,0,2
"17218",17218,6,11114,8,5864,36,2,0,4,6,2,1,5,40,3,0,0,15,0,2,0,0,0,0,0,0,2,1,5,0,1,915,669,0,0,9759,19,12,0,8
"17219",17219,6,8246,1,5864,32,2,0,3,1,5,6,0,0,3,0,0,998,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,19,10,0,2
"17220",17220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17221",17221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17222",17222,6,8245,0,5864,41,1,38,3,3,1,1,1,40,1,5,30,0,13000,1,2,2,1,1,0,8,2,1,1,1,8,415,67,364,717,6000,4,13,12,1
"17223",17223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17224",17224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17225",17225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17226",17226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17227",17227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17228",17228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17229",17229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17230",17230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17231",17231,6,13336,0,5866,40,1,39,1,11,1,1,5,40,1,5,10,6,27000,3,4,2,1,1,2,8,2,1,1,4,1,305,127,372,717,37999,34,16,14,1
"17232",17232,6,13337,2,5866,39,1,50,0,0,1,1,5,40,1,5,25,2,15000,2,2,1,1,1,1,8,2,2,5,0,8,481,718,944,798,21999,19,7,13,5
"17233",17233,6,16660,5,5866,36,2,0,0,0,2,1,5,40,3,0,0,2,0,2,0,0,0,0,0,0,2,1,1,0,8,305,628,0,0,14999,19,99,0,8
"17234",17234,6,13338,0,5866,63,1,38,0,0,1,4,0,0,1,5,7,7,9000,2,3,2,1,1,3,8,2,1,5,0,8,0,0,385,639,0,19,12,15,1
"17235",17235,6,8248,0,5867,68,1,67,0,0,1,1,5,10,1,0,14,14,0,3,3,1,1,5,0,1,1,1,1,4,1,422,338,0,0,10000,20,16,12,1
"17236",17236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17237",17237,6,8252,0,5867,43,1,41,0,0,1,1,5,53,1,5,16,16,0,3,2,1,1,1,4,1,1,1,1,5,1,91,738,212,838,113998,20,17,16,1
"17238",17238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17239",17239,6,8254,1,5867,38,1,46,0,0,1,1,5,50,1,5,20,20,19000,1,1,4,1,1,5,10,1,1,1,5,1,245,367,104,858,61999,37,17,17,1
"17240",17240,6,8251,0,5867,35,1,33,4,3,1,1,5,45,1,0,50,0,0,1,1,1,1,5,0,1,1,1,5,0,1,183,667,0,0,75999,20,12,12,1
"17241",17241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17242",17242,6,8253,0,5867,30,2,0,0,0,2,1,5,40,3,0,0,10,0,2,0,0,0,0,0,0,1,1,1,3,1,5,189,0,0,31499,20,15,0,2
"17243",17243,6,8256,0,5867,29,1,0,0,0,2,1,5,45,2,0,0,5,0,1,0,0,0,0,0,0,1,1,5,0,1,332,338,0,0,44999,20,12,0,2
"17244",17244,6,8250,0,5867,43,1,37,3,10,1,1,5,45,1,0,50,25,0,1,1,1,1,1,4,1,1,1,1,4,10,12,208,0,0,63383,32,16,16,1
"17245",17245,6,8255,0,5867,34,1,33,1,5,1,2,5,50,1,0,35,4,0,4,2,1,1,1,1,1,1,1,1,2,1,245,119,0,0,42999,20,14,13,1
"17246",17246,6,8249,4,5867,33,1,39,2,11,1,1,1,40,1,1,20,20,0,1,1,1,1,1,4,0,1,1,1,4,0,12,208,194,208,49999,20,16,16,5
"17247",17247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17248",17248,6,13340,0,5868,69,1,54,0,0,1,4,0,0,1,0,40,20,0,2,2,1,1,5,0,1,1,3,5,0,1,0,0,0,0,0,18,8,12,1
"17249",17249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17250",17250,6,13339,1,5868,37,1,0,0,0,2,1,5,45,2,0,0,2,0,1,0,0,0,0,0,0,1,1,1,3,1,181,897,0,0,0,20,15,0,5
"17251",17251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17252",17252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17253",17253,6,13341,0,5868,29,1,27,1,2,1,1,5,50,1,1,50,1,6000,1,1,1,1,9,0,1,9,9,9,0,99,282,537,944,787,27999,20,99,99,1
"17254",17254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17255",17255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17256",17256,6,8257,1,5869,42,1,46,0,0,1,1,5,32,1,5,20,35,34000,2,3,1,1,1,2,8,1,1,1,4,8,471,427,3,339,35999,22,16,14,1
"17257",17257,6,8258,0,5869,40,1,40,2,7,1,1,5,60,1,5,20,20,20000,3,1,1,1,1,2,1,1,1,1,2,8,245,539,1,539,549992,12,14,14,1
"17258",17258,6,8259,0,5869,43,1,37,2,14,1,1,5,40,1,0,30,3,2000,1,1,1,1,1,1,8,1,1,1,4,8,163,427,0,0,39999,5,16,13,1
"17259",17259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17260",17260,6,8260,0,5869,42,1,32,2,8,1,1,5,55,1,0,50,5,0,1,2,1,1,5,0,8,1,1,1,3,1,163,707,0,0,86999,13,15,12,1
"17261",17261,6,8261,0,5869,32,1,39,2,10,1,1,5,50,1,0,20,8,6000,2,2,1,1,1,1,8,1,1,1,2,8,600,917,0,0,25999,16,14,13,1
"17262",17262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17263",17263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17264",17264,6,13342,0,5870,43,1,36,1,12,1,1,5,40,1,1,18,1,13000,1,1,1,1,5,0,1,1,1,1,2,8,245,417,231,697,47859,12,14,12,1
"17265",17265,6,13343,0,5870,35,1,34,4,1,1,1,5,50,1,0,21,4,0,3,2,1,1,1,4,1,1,1,1,1,8,271,709,0,0,83999,12,13,16,1
"17266",17266,6,16808,8,5871,57,1,0,2,1,3,5,0,0,2,0,0,20,0,5,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,22499,12,10,0,8
"17267",17267,6,1620,8,5871,30,2,0,2,9,2,7,0,0,3,0,0,12,0,1,0,0,0,0,0,0,2,2,1,3,8,0,0,0,0,0,12,11,0,8
"17268",17268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17269",17269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17270",17270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17271",17271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17272",17272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17273",17273,6,8263,0,5872,67,2,0,2,10,3,4,5,5,3,0,0,5,0,2,0,0,0,0,0,0,2,1,5,0,8,982,769,0,0,2743,34,12,0,2
"17274",17274,6,11118,8,5872,46,2,0,1,1,4,1,5,40,3,0,0,4,0,4,0,0,0,0,0,0,2,1,5,0,8,610,258,0,0,34999,34,12,0,8
"17275",17275,6,8262,0,5872,38,2,0,0,0,2,6,0,0,3,0,0,25,0,1,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,34639,34,12,0,2
"17276",17276,6,8266,0,5872,36,2,0,2,2,1,1,5,40,3,0,0,2,0,1,0,0,0,0,0,0,2,1,1,2,99,610,187,0,0,26999,34,14,0,1
"17277",17277,6,8265,1,5872,32,2,0,2,2,2,5,0,0,3,0,0,10,0,5,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,34,11,0,2
"17278",17278,6,8264,0,5872,30,2,0,2,5,2,6,0,0,3,0,0,50,0,3,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,34,12,0,2
"17279",17279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17280",17280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17281",17281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17282",17282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17283",17283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17284",17284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17285",17285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17286",17286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17287",17287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17288",17288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17289",17289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17290",17290,6,13344,0,5874,54,2,0,0,0,3,6,0,0,3,0,0,28,0,4,0,0,0,0,0,0,5,3,5,0,8,0,0,0,0,0,34,11,0,2
"17291",17291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17292",17292,6,15351,8,5874,36,2,0,1,3,2,3,0,0,3,0,0,20,0,3,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,34,11,0,8
"17293",17293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17294",17294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17295",17295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17296",17296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17297",17297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17298",17298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17299",17299,6,8267,0,5875,67,2,0,1,7,3,4,0,0,3,0,0,25,0,5,0,0,0,0,0,0,2,2,5,0,8,0,0,0,0,1700,42,9,0,2
"17300",17300,6,8268,0,5875,50,2,0,0,0,2,1,5,40,3,0,0,30,0,3,0,0,0,0,0,0,2,3,5,0,8,903,857,0,0,11376,42,10,0,2
"17301",17301,6,8269,0,5876,72,2,0,0,0,3,4,0,0,3,0,0,12,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,42,7,0,2
"17302",17302,6,8272,0,5876,42,1,40,0,0,1,1,5,40,1,5,6,14,28000,3,4,2,1,1,2,8,2,1,5,0,8,433,467,152,448,45999,42,12,14,1
"17303",17303,6,8271,0,5876,44,1,37,1,15,1,1,5,50,1,5,20,1,20000,3,3,2,2,5,0,8,2,1,1,3,8,753,907,903,857,51999,42,15,11,1
"17304",17304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17305",17305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17306",17306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17307",17307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17308",17308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17309",17309,6,8270,0,5876,35,1,33,2,4,1,1,5,40,1,5,10,3,20000,2,2,2,1,1,1,8,2,1,5,0,8,705,668,301,707,35999,42,12,13,1
"17310",17310,6,1622,8,5877,62,2,0,0,0,3,6,5,45,3,0,0,21,0,4,0,0,0,0,0,0,1,3,5,0,1,982,769,0,0,0,22,11,0,8
"17311",17311,6,16091,8,5877,39,2,0,4,5,4,6,0,0,3,0,0,25,0,2,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,22,12,0,8
"17312",17312,6,16092,8,5877,34,1,38,4,1,1,1,5,40,1,5,25,10,300,3,3,1,1,5,0,1,1,1,5,0,1,925,839,942,778,14953,22,12,12,8
"17313",17313,6,8274,0,5878,36,1,35,2,8,1,1,5,50,1,0,20,20,0,2,2,1,1,5,0,0,1,1,5,0,0,230,669,0,0,50582,22,12,12,1
"17314",17314,6,8275,1,5878,33,2,0,3,11,5,1,5,40,3,0,0,20,0,2,0,0,0,0,0,0,1,2,5,0,1,932,809,0,0,14999,22,11,0,2
"17315",17315,6,8273,0,5878,69,1,55,0,0,1,4,0,0,1,0,25,10,0,2,2,1,1,5,0,8,1,1,1,0,8,0,0,0,0,0,2,12,12,1
"17316",17316,6,8280,0,5879,60,1,54,0,0,1,4,5,32,1,5,25,10,6800,4,1,1,1,5,0,8,1,1,1,4,8,492,758,345,848,0,22,16,12,1
"17317",17317,6,8278,0,5879,57,2,0,0,0,4,1,5,50,3,0,0,4,0,4,0,0,0,0,0,0,1,2,1,2,8,245,507,0,0,25999,22,14,0,2
"17318",17318,6,8276,0,5879,37,1,38,2,4,1,1,5,50,1,5,15,5,52000,1,1,1,1,1,5,8,1,1,1,5,8,113,858,113,858,48999,28,17,17,1
"17319",17319,6,8277,0,5879,34,1,37,2,2,1,1,5,45,1,1,11,5,3500,1,2,1,1,5,0,13,1,1,1,4,8,4,298,171,937,47999,22,16,12,1
"17320",17320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17321",17321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17322",17322,6,8279,0,5879,39,1,36,0,0,1,1,5,40,1,5,20,20,37000,3,2,1,1,1,4,0,1,1,1,4,1,42,858,821,17,27999,22,16,16,1
"17323",17323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17324",17324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17325",17325,6,8281,0,5879,38,1,32,0,0,1,1,5,50,1,5,4,4,52000,1,1,1,1,1,3,8,1,1,1,4,8,245,588,281,298,106998,22,16,15,1
"17326",17326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17327",17327,6,8282,4,5879,34,1,29,0,0,1,1,5,50,1,5,6,4,3000,2,3,1,1,1,4,8,1,1,5,0,8,202,707,245,698,34999,46,12,16,5
"17328",17328,6,13348,1,5880,82,2,0,0,0,3,4,0,0,3,0,0,5,0,3,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,2,16,0,2
"17329",17329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17330",17330,6,13349,0,5880,45,2,0,0,0,4,7,0,0,3,0,0,14,0,3,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,8999,2,12,0,2
"17331",17331,6,13345,0,5880,44,1,42,1,7,1,1,5,60,1,5,30,8,13314,3,3,1,1,5,0,1,1,1,1,3,1,441,418,162,247,18599,2,15,12,1
"17332",17332,6,13346,0,5880,40,1,33,1,2,1,1,5,50,1,5,10,10,22000,2,2,1,1,1,4,8,1,1,1,4,1,144,857,321,707,36999,2,16,16,1
"17333",17333,6,13351,0,5880,27,1,0,0,0,4,1,5,60,2,0,0,5,0,2,0,0,0,0,0,0,1,1,5,0,1,751,69,0,0,18999,41,12,0,2
"17334",17334,6,16477,5,5880,23,2,0,2,2,2,3,0,0,3,0,0,30,0,2,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,2,11,0,8
"17335",17335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17336",17336,6,13350,0,5880,47,1,46,0,0,1,1,5,40,1,0,10,5,0,1,1,1,1,1,5,1,1,1,1,5,8,600,917,0,0,64999,37,17,17,1
"17337",17337,6,13352,1,5880,26,2,0,1,9,4,6,0,0,3,0,0,30,0,4,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,9599,2,13,0,2
"17338",17338,6,13347,0,5880,39,1,42,1,17,1,1,5,40,1,5,10,1,47000,3,1,1,1,1,5,8,1,1,1,2,8,703,408,142,857,16999,27,14,17,1
"17339",17339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17340",17340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
