"","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"119",6,2015,0,14,34,1,39,2,1,1,1,5,60,1,0,14,7,6000,1,1,1,1,1,2,99,1,1,1,5,99,144,857,0,0,35998,4,17,14,1,1996,24541.943572694
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"123",6,7987,0,16,58,2,0,0,0,4,5,0,0,3,0,0,15,0,4,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,0,4,12,0,2,1996,0
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"126",6,8069,0,16,38,1,34,2,12,1,1,5,40,1,5,0,6,300,3,2,1,3,5,0,8,1,1,5,0,8,770,508,100,878,29999,4,12,10,1,1996,20452.0741495985
"127",6,5671,0,16,37,1,29,1,1,1,1,5,40,1,5,20,10,26400,1,2,1,1,5,0,1,7,1,5,0,1,916,777,245,779,25998,4,12,12,1,1996,17724.3582699844
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"132",6,131,0,17,85,2,0,0,0,3,4,0,0,3,0,0,10,0,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,4,12,0,2,1996,0
"133",6,3231,0,18,74,2,0,0,0,3,4,0,0,3,0,0,10,0,3,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,4,12,0,2,1996,0
"134",6,5998,0,18,39,1,0,0,0,4,1,5,50,2,0,0,20,0,2,0,0,0,0,0,0,1,1,1,0,8,441,607,0,0,42998,27,12,0,2,1996,29314.2532845907
"135",6,3822,0,18,42,1,42,1,15,1,1,5,40,1,5,20,20,30000,3,3,1,1,5,0,8,1,1,5,0,8,245,67,100,838,0,4,12,12,1,1996,0
"136",6,7230,2,18,43,1,0,0,0,4,1,5,40,2,0,0,6,0,2,0,0,0,0,0,0,1,1,5,0,0,785,108,0,0,24398,4,12,0,3,1996,16633.5446215509
"137",6,4928,1,18,48,1,48,1,14,1,1,5,45,1,0,60,10,0,2,3,1,1,5,0,8,1,1,1,1,8,751,68,0,0,42998,4,13,12,1,1996,29314.2532845907
"138",6,6306,1,18,23,1,0,0,0,2,1,1,40,2,0,0,10,0,1,0,0,0,0,0,0,1,1,1,2,8,436,68,0,0,15999,4,14,0,5,1996,10907.4547258051
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"140",6,7045,5,18,22,1,21,2,1,1,1,1,40,1,0,8,1,8000,2,2,1,1,1,1,1,1,1,5,0,8,441,67,0,0,14999,27,12,13,8,1996,10225.6961955341
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"145",6,8475,0,18,41,2,0,2,10,4,8,0,0,3,0,0,10,0,1,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,21999,27,12,0,2,1996,14998.0059074308
"146",6,4311,0,18,24,1,23,2,1,1,1,1,40,1,0,7,2,0,1,1,1,1,5,0,0,1,1,5,0,0,962,927,0,0,12999,37,12,12,1,1996,8862.17913499221
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"155",6,364,0,19,68,1,62,2,13,1,4,0,0,1,5,24,3,36500,3,2,1,1,5,0,8,1,3,5,0,8,0,0,224,907,0,4,8,12,1,1996,0
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"157",6,363,0,19,44,1,0,0,0,2,2,1,40,2,0,0,20,0,1,0,0,0,0,0,0,1,1,5,0,0,761,107,0,0,11699,4,12,0,2,1996,7975.89304563996
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"164",6,132,0,22,63,2,0,0,0,4,4,0,0,3,0,0,20,0,3,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,9,12,0,2,1996,0
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"166",6,133,0,22,31,1,0,0,0,4,1,5,40,2,0,0,2,0,2,0,0,0,0,0,0,2,1,5,0,8,780,469,0,0,17999,9,12,0,2,1996,12270.971786347
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"168",6,1516,0,22,30,2,0,1,6,4,1,5,40,3,0,0,10,0,3,0,0,0,0,0,0,2,1,1,2,8,326,717,0,0,24998,9,14,0,2,1996,17042.5997397135
"169",6,1105,0,22,33,1,38,1,7,1,1,5,45,1,5,28,0,9000,2,2,2,1,5,0,8,2,2,1,1,8,610,127,382,857,21999,9,13,12,1,1996,14998.0059074308
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"172",6,2187,0,23,77,1,0,0,0,3,5,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,1,1,3,8,0,0,0,0,0,4,15,0,2,1996,0
"173",6,2186,0,23,45,2,0,0,0,4,1,5,50,3,0,0,2,0,3,0,0,0,0,0,0,1,1,1,5,0,212,839,0,0,45998,4,17,0,2,1996,31359.5288754036
"174",6,3710,0,23,26,2,0,0,0,2,1,1,36,3,0,0,2,0,2,0,0,0,0,0,0,1,1,1,2,8,280,527,0,0,11999,4,14,0,2,1996,8180.42060472125
"175",6,3709,1,23,25,1,0,0,0,2,1,1,30,2,0,0,7,0,1,0,0,0,0,0,0,1,1,5,0,0,280,708,0,0,8725,4,12,0,5,1996,5948.34317661412
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"181",6,910,0,33,76,2,0,0,0,3,4,5,20,3,0,0,4,0,3,0,0,0,0,0,0,1,1,5,0,8,382,917,0,0,2609,32,12,0,2,1996,1778.70800547693
"182",6,449,0,36,68,2,0,0,0,4,4,0,0,3,0,0,12,0,3,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,4,11,0,2,1996,0
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"184",6,5672,0,38,50,1,49,0,0,1,1,5,45,1,5,12,1,34000,1,1,1,1,1,4,8,1,1,1,4,8,233,927,75,839,22999,24,16,16,1,1996,15679.7644377018
"185",6,2934,0,39,50,1,48,0,0,1,1,5,50,1,5,10,1,1,2,2,1,1,1,4,8,1,1,1,5,8,705,618,305,618,24998,24,17,16,1,1996,17042.5997397135
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"187",6,425,1,39,25,1,23,1,1,1,1,5,50,1,0,20,7,0,1,2,1,1,1,3,8,1,1,1,3,8,964,927,0,0,23999,24,15,15,1,1996,16361.5229679728
"188",6,426,0,39,33,1,28,0,0,1,1,5,40,1,5,10,2,34505,2,2,1,1,5,0,8,1,1,1,2,1,492,358,492,358,36364,14,14,12,1,1996,24791.4671947732
"189",6,281,0,39,24,1,0,0,0,2,1,5,55,2,0,0,1,0,1,0,0,0,0,0,0,4,1,1,3,99,280,739,0,0,27999,15,15,0,2,1996,19088.5570890566
"190",6,5810,0,39,26,2,0,0,0,2,1,5,50,3,0,0,3,0,1,0,0,0,0,0,0,4,1,1,4,8,142,857,0,0,19998,51,16,0,2,1996,13633.8070883587
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"194",6,79,0,40,63,1,62,0,0,1,4,0,0,1,5,6,0,1598,4,2,1,1,5,0,1,1,9,5,0,1,0,0,266,697,0,14,99,12,1,1996,0
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"196",6,8457,0,40,36,1,35,3,9,1,1,5,40,1,1,14,5,11000,1,2,1,1,5,0,8,1,1,5,0,8,692,407,372,838,39998,14,12,12,1,1996,27268.9776937779
"197",6,3925,1,40,34,2,0,1,14,4,1,1,40,3,0,0,12,0,1,0,0,0,0,0,0,1,2,5,0,8,310,638,0,0,3999,14,7,0,5,1996,2726.35236255357
"198",6,588,0,40,33,2,0,0,0,5,1,5,60,3,0,0,3,0,3,0,0,0,0,0,0,1,1,1,0,1,312,917,0,0,33999,1,12,0,2,1996,23179.1082706824
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"206",6,6753,1,40,34,1,0,2,10,4,8,0,0,2,0,0,15,0,3,0,0,0,0,0,0,1,2,5,0,8,0,0,0,0,5599,14,10,0,2,1996,3817.1660109871
"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"208",6,411,1,40,25,1,24,3,1,1,1,1,50,1,5,20,10,6000,1,2,1,1,5,0,1,1,1,1,1,8,706,388,944,787,25998,14,13,12,1,1996,17724.3582699844
"209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"217",6,562,0,41,58,2,0,0,0,4,5,0,0,3,0,0,14,0,5,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,34,8,0,2,1996,0
"218",6,561,0,41,42,1,0,0,0,4,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,0,34,12,0,2,1996,0
"219",6,2311,0,41,40,1,37,2,12,1,1,5,45,1,5,10,5,14000,1,1,1,1,5,0,97,1,3,5,0,97,473,757,703,408,38798,34,11,12,1,1996,26450.8674574527
"220",6,8040,3,41,37,2,0,0,0,4,5,0,0,3,0,0,48,0,5,0,0,0,0,0,0,1,3,1,0,8,0,0,0,0,0,16,10,0,3,1996,0
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"229",6,4188,4,41,62,1,41,1,16,1,1,5,44,1,5,20,4,22000,4,3,1,1,5,0,8,2,1,5,0,8,770,418,231,609,4999,34,12,12,5,1996,3408.11089282453
"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"231",6,2109,0,41,35,1,34,2,15,1,1,5,51,1,0,35,0,9999998,3,3,1,2,1,2,8,1,2,1,2,8,245,647,0,0,26999,34,14,14,1,1996,18406.7985587856
"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"233",6,8147,4,41,36,1,33,2,12,1,5,0,0,1,0,10,14,0,4,4,1,3,5,0,8,1,3,5,0,8,0,0,0,0,2094,34,6,10,5,1996,1427.60236238739
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
"236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA
